,date,author,twitter_name,text,number_of_likes,number_of_retweets,cleaned_tweet,user_handles,hashtags,links,punct,tokenized_text,tokenizer_noStopw,stemmed_text
317,1643791275000,Fraser Graham 🏴󠁧󠁢󠁳󠁣󠁴󠁿 🇨🇦 🇬🇧 💙,SymeBros,"Hear! Hear! #PartyGate @BorisJohnson should just stick to buying over-priced #wallpaper! Clearly, his #COVID… https://t.co/0OcGR5obRm",0,0,"Hear! Hear!   should just stick to buying over-priced ! Clearly, his …",['@BorisJohnson'],"['#PartyGate', '#wallpaper', '#COVID']",[' https://t.co/0OcGR5obRm'],Hear Hear   should just stick to buying overpriced  Clearly his …,"[Hear, Hear,   , should, just, stick, to, buying, overpriced,  , Clearly, his, …]","['Hear', 'Hear', '  ', 'stick', 'buying', 'overpriced', ' ', 'Clearly', '…']",hear hear    stick buy overpr   clearli …
318,1643791206000,Jason Dempsey,J_T_Dempsey2MM,"Had a #PersonalTraining sesh yesterday to try and shift the worst of the #covid #Homework #dadbod. 
Turns out my… https://t.co/ulvdHi0U4g",0,0,"Had a  sesh yesterday to try and shift the worst of the   . 
Turns out my…",[],"['#PersonalTraining', '#covid', '#Homework', '#dadbod']",[' https://t.co/ulvdHi0U4g'],"Had a  sesh yesterday to try and shift the worst of the    
Turns out my…","[Had, a,  , sesh, yesterday, to, try, and, shift, the, worst, of, the,    
, Turns, out, my, …]","[' ', 'sesh', 'yesterday', 'try', 'shift', 'worst', '   \n', 'Turns', '…']","  sesh yesterday tri shift worst    
 turn …"
319,1643791164000,Carles Dijous (AAlb),carlesdijous,Why #Japan has very low #covid #deaths? #Study reveals possible answer and may lead to a new #drug. https://t.co/7blT7bgrf3 #Covid19,0,1,Why  has very low  ?  reveals possible answer and may lead to a new .,[],"['#Japan', '#covid', '#deaths', '#Study', '#drug', '#Covid19']",[' https://t.co/7blT7bgrf3'],Why  has very low    reveals possible answer and may lead to a new ,"[Why,  , has, very, low,    , reveals, possible, answer, and, may, lead, to, a, new]","[' ', 'low', '   ', 'reveals', 'possible', 'answer', 'lead', 'new']",  low     reveal possibl answer lead new
320,1643791046000,Ai Diagnostics,Ai_Diagnostics,“Has flu fizzled out? Experts assess the threat to NHS.” Masks aren’t just for #COVID @pro_larva kills 99.9% of cor… https://t.co/YccazuG21m,0,0,“Has flu fizzled out? Experts assess the threat to NHS.” Masks aren’t just for  _larva kills 99.9% of cor…,['@pro'],['#COVID'],[' https://t.co/YccazuG21m'],“Has flu fizzled out Experts assess the threat to NHS” Masks aren’t just for  larva kills  of cor…,"[“, Has, flu, fizzled, out, Experts, assess, the, threat, to, NHS, ”, Masks, are, n’t, just, for,  , larva, kills,  , of, cor, …]","['“', 'flu', 'fizzled', 'Experts', 'assess', 'threat', 'NHS', '”', 'Masks', ' ', 'larva', 'kills', ' ', 'cor', '…']",“ flu fizzl expert assess threat nh ” mask   larva kill   cor …
321,1643790717000,Jayzzy,Jamie21270405,"I know of many people that have had an adverse reaction, yet we never see it in the news . Poor guy lost his life a… https://t.co/NGI9yTJR0y",0,0,"I know of many people that have had an adverse reaction, yet we never see it in the news . Poor guy lost his life a…",[],[],[' https://t.co/NGI9yTJR0y'],I know of many people that have had an adverse reaction yet we never see it in the news  Poor guy lost his life a…,"[I, know, of, many, people, that, have, had, an, adverse, reaction, yet, we, never, see, it, in, the, news,  , Poor, guy, lost, his, life, a, …]","['know', 'people', 'adverse', 'reaction', 'news', ' ', 'Poor', 'guy', 'lost', 'life', '…']",know peopl advers reaction news   poor guy lost life …
322,1643790663000,Safety PAL,YourSafetyPAL,"This link will take you to an information sheet that provides general advice for farmers:
https://t.co/kZNHETHZnO… https://t.co/U782nihsCd",0,2,"This link will take you to an information sheet that provides general advice for farmers:
https://t.co/kZNHETHZnO…",[],[],[' https://t.co/U782nihsCd'],"This link will take you to an information sheet that provides general advice for farmers
httpstcokZNHETHZnO…","[This, link, will, take, you, to, an, information, sheet, that, provides, general, advice, for, farmers, 
, httpstcokZNHETHZnO, …]","['link', 'information', 'sheet', 'provides', 'general', 'advice', 'farmers', '\n', 'httpstcokZNHETHZnO', '…']","link inform sheet provid gener advic farmer 
 httpstcokznhethzno …"
323,1643790466000,Michael Carter,cartertoo,i wonder how much #plastic  is being thrown away now during #covid most of the stuff i’m using is not fit for use #NHS,0,1,i wonder how much   is being thrown away now during  most of the stuff i’m using is not fit for use,[],"['#plastic', '#covid', '#NHS']",[],i wonder how much   is being thrown away now during  most of the stuff i’m using is not fit for use,"[i, wonder, how, much,   , is, being, thrown, away, now, during,  , most, of, the, stuff, i, ’m, using, is, not, fit, for, use]","['wonder', '  ', 'thrown', 'away', ' ', 'stuff', 'fit', 'use']",wonder    thrown away   stuff fit use
324,1643790456000,ClipFixUK,ClipfixUK,"Are you looking for a solution that lets you see a plumber in real-time for just £20? 

#covid19impact #covid… https://t.co/AgDqPlHSyp",0,1,"Are you looking for a solution that lets you see a plumber in real-time for just £20? 

 …",[],"['#covid19impact', '#covid']",[' https://t.co/AgDqPlHSyp'],"Are you looking for a solution that lets you see a plumber in realtime for just £2 

 …","[Are, you, looking, for, a, solution, that, lets, you, see, a, plumber, in, realtime, for, just, £, 2, 

 , …]","['looking', 'solution', 'lets', 'plumber', 'realtime', '£', '2', '\n\n ', '…']","look solut let plumber realtim £ 2 

  …"
325,1643790426000,Doffou Radio Bordeaux,DoffouRadio,#NowPlaying Queen Bohemian Rhapsody (Official Video Remastered) #radioking #bokaomw #doffouradio #bordeaux #france… https://t.co/ZyFlO2D4QG,0,0,Queen Bohemian Rhapsody (Official Video Remastered)     …,[],"['#NowPlaying', '#radioking', '#bokaomw', '#doffouradio', '#bordeaux', '#france']",[' https://t.co/ZyFlO2D4QG'],Queen Bohemian Rhapsody Official Video Remastered     …,"[Queen, Bohemian, Rhapsody, Official, Video, Remastered,     , …]","['Queen', 'Bohemian', 'Rhapsody', 'Official', 'Video', 'Remastered', '    ', '…']",queen bohemian rhapsodi offici video remast      …
326,1643790311000,Lipotrim UK,lipotrimuk,"Although not a UK based article or data, the story will be the same across the world...
#obesity causes an increase… https://t.co/yl5gCcAzov",0,2,"Although not a UK based article or data, the story will be the same across the world...
 causes an increase…",[],['#obesity'],[' https://t.co/yl5gCcAzov'],"Although not a UK based article or data the story will be the same across the world
 causes an increase…","[Although, not, a, UK, based, article, or, data, the, story, will, be, the, same, across, the, world, 
 , causes, an, increase, …]","['UK', 'based', 'article', 'data', 'story', 'world', '\n ', 'causes', 'increase', '…']","uk base articl data stori world 
  caus increas …"
327,1643790167000,Michael Martin,barnandbeach,"The Lighthouse, a beacon or Canteen? No school, no teachers, it never stops giving #covid https://t.co/qa2mOeMblf",3,0,"The Lighthouse, a beacon or Canteen? No school, no teachers, it never stops giving",[],['#covid'],[' https://t.co/qa2mOeMblf'],The Lighthouse a beacon or Canteen No school no teachers it never stops giving,"[The, Lighthouse, a, beacon, or, Canteen, No, school, no, teachers, it, never, stops, giving]","['Lighthouse', 'beacon', 'Canteen', 'school', 'teachers', 'stops', 'giving']",lighthous beacon canteen school teacher stop give
328,1643789982000,Collette Allen,lettyallen,"@Conservatives @ICA_Suffolk Have a word with @tomhunt1988, he's retweeting antivaxxers and people promoting horse dewormer for #covid.",0,0,"_Suffolk Have a word with , he's retweeting antivaxxers and people promoting horse dewormer for .","['@Conservatives', '@ICA', '@tomhunt1988']",['#covid'],[],Suffolk Have a word with  hes retweeting antivaxxers and people promoting horse dewormer for ,"[Suffolk, Have, a, word, with,  , he, s, retweeting, antivaxxers, and, people, promoting, horse, dewormer, for]","['Suffolk', 'word', ' ', 's', 'retweeting', 'antivaxxers', 'people', 'promoting', 'horse', 'dewormer']",suffolk word   s retweet antivaxx peopl promot hors deworm
329,1643789934000,BennyUrban™,BennyUrban,Yet another positive covid test. Feeling rough. When will this nightmare end? #COVID-19 #Corona,1,0,Yet another positive covid test. Feeling rough. When will this nightmare end? -19,[],"['#COVID', '#Corona']",[],Yet another positive covid test Feeling rough When will this nightmare end 1,"[Yet, another, positive, covid, test, Feeling, rough, When, will, this, nightmare, end, 1]","['positive', 'covid', 'test', 'Feeling', 'rough', 'nightmare', 'end', '1']",posit covid test feel rough nightmar end 1
330,1643789791000,Davide Gallitelli,DGallitelli95,"Tested for #Covid on Monday with a PCR. Results were not showing in the app, so I did an antigen test yesterday, ne… https://t.co/6ASzq4Dh4Y",2,0,"Tested for  on Monday with a PCR. Results were not showing in the app, so I did an antigen test yesterday, ne…",[],['#Covid'],[' https://t.co/6ASzq4Dh4Y'],Tested for  on Monday with a PCR Results were not showing in the app so I did an antigen test yesterday ne…,"[Tested, for,  , on, Monday, with, a, PCR, Results, were, not, showing, in, the, app, so, I, did, an, antigen, test, yesterday, ne, …]","['Tested', ' ', 'Monday', 'PCR', 'Results', 'showing', 'app', 'antigen', 'test', 'yesterday', 'ne', '…']",test   monday pcr result show app antigen test yesterday ne …
331,1643789786000,"Vanessa Campo-Ruiz, MD PhD",VCSTX,"#Covid across the #EuropeanUnion: everybody is still in the dark ‼️

🙏🏼Please redouble your protections against… https://t.co/yJmCivlMxb",4,0,"across the : everybody is still in the dark ‼️

🙏🏼Please redouble your protections against…",[],"['#Covid', '#EuropeanUnion']",[' https://t.co/yJmCivlMxb'],"across the  everybody is still in the dark ‼️

🙏🏼Please redouble your protections against…","[across, the,  , everybody, is, still, in, the, dark, ‼️, 

, 🙏, 🏼Please, redouble, your, protections, against, …]","[' ', 'everybody', 'dark', '‼️', '\n\n', '🙏', '🏼Please', 'redouble', 'protections', '…']","  everybodi dark ‼️ 

 🙏 🏼pleas redoubl protect …"
332,1643789683000,Liebe Rosemarie,LiebeRosemarie,"I’m a nurse now.
You may call me Sister BayLee.
🤍
#covid https://t.co/FFxnLXJeNe",56,0,"I’m a nurse now.
You may call me Sister BayLee.
🤍",[],['#covid'],[' https://t.co/FFxnLXJeNe'],"I’m a nurse now
You may call me Sister BayLee
🤍","[I, ’m, a, nurse, now, 
, You, may, call, me, Sister, BayLee, 
, 🤍]","['nurse', '\n', 'Sister', 'BayLee', '\n', '\U0001f90d']","nurs 
 sister bayle 
 🤍"
333,1643789679000,Geordie_Elvis,neuromancerwill,"Yes all those things. I’ve fought constantly w. mask nazis in hospitals, pubs &amp; shops, I’ve been blacklisted by a c… https://t.co/tPnfIScxkw",0,0,"Yes all those things. I’ve fought constantly w. mask nazis in hospitals, pubs &amp; shops, I’ve been blacklisted by a c…",[],[],[' https://t.co/tPnfIScxkw'],Yes all those things I’ve fought constantly w mask nazis in hospitals pubs amp shops I’ve been blacklisted by a c…,"[Yes, all, those, things, I, ’ve, fought, constantly, w, mask, nazis, in, hospitals, pubs, amp, shops, I, ’ve, been, blacklisted, by, a, c, …]","['Yes', 'things', 'fought', 'constantly', 'w', 'mask', 'nazis', 'hospitals', 'pubs', 'amp', 'shops', 'blacklisted', 'c', '…']",ye thing fought constantli w mask nazi hospit pub amp shop blacklist c …
334,1643789476000,Everdra,Studio_Everdra,As someone who recovered from #Covid with very slight symptoms due to being fully vaxxed and boostered but still ha… https://t.co/Y6fiyz6NMi,0,0,As someone who recovered from  with very slight symptoms due to being fully vaxxed and boostered but still ha…,[],['#Covid'],[' https://t.co/Y6fiyz6NMi'],As someone who recovered from  with very slight symptoms due to being fully vaxxed and boostered but still ha…,"[As, someone, who, recovered, from,  , with, very, slight, symptoms, due, to, being, fully, vaxxed, and, boostered, but, still, ha, …]","['recovered', ' ', 'slight', 'symptoms', 'fully', 'vaxxed', 'boostered', 'ha', '…']",recov   slight symptom fulli vax booster ha …
335,1643789450000,ML Sund,SundMl,"@CBCAlerts Headline should be revised: 
#Ottawa considering legal action against #China to recoup two years of… https://t.co/nAyNny9KN3",1,0,"Headline should be revised: 
 considering legal action against  to recoup two years of…",['@CBCAlerts'],"['#Ottawa', '#China']",[' https://t.co/nAyNny9KN3'],"Headline should be revised 
 considering legal action against  to recoup two years of…","[Headline, should, be, revised, 
 , considering, legal, action, against,  , to, recoup, two, years, of, …]","['Headline', 'revised', '\n ', 'considering', 'legal', 'action', ' ', 'recoup', 'years', '…']","headlin revis 
  consid legal action   recoup year …"
336,1643789401000,Sony Kapoor,SonyKapoor,"Darius decided to turn our #CovidTest into #Art 

""Daddy, these are all the people trapped because of #Covid"" ""They… https://t.co/bWUTxVBANG",14,1,"Darius decided to turn our  into  

""Daddy, these are all the people trapped because of "" ""They…",[],"['#CovidTest', '#Art', '#Covid']",[' https://t.co/bWUTxVBANG'],"Darius decided to turn our  into  

Daddy these are all the people trapped because of  They…","[Darius, decided, to, turn, our,  , into,  

, Daddy, these, are, all, the, people, trapped, because, of,  , They, …]","['Darius', 'decided', 'turn', ' ', ' \n\n', 'Daddy', 'people', 'trapped', ' ', '…']","dariu decid turn    

 daddi peopl trap   …"
337,1643789314000,Dominik Klimowski - Artist,Klimowski,Revisiting lockdown drawings from 2020.                                                         #lockdown… https://t.co/RIltmu08zv,5,2,Revisiting lockdown drawings from 2020.                                                         …,[],['#lockdown'],[' https://t.co/RIltmu08zv'],Revisiting lockdown drawings from 22                                                         …,"[Revisiting, lockdown, drawings, from, 22,                                                         , …]","['Revisiting', 'lockdown', 'drawings', '22', '                                                        ', '…']",revisit lockdown draw 22                                                          …
338,1643788952000,arwen white MCCT 🇪🇺 💙,arwenwhite,@wendymo94921768 Have discovered that my sense of taste has virtually gone. And lost 4lbs in 3 days. #Covid is a right nasty little critter.,1,0,Have discovered that my sense of taste has virtually gone. And lost 4lbs in 3 days.  is a right nasty little critter.,['@wendymo94921768'],['#Covid'],[],Have discovered that my sense of taste has virtually gone And lost 4lbs in 3 days  is a right nasty little critter,"[Have, discovered, that, my, sense, of, taste, has, virtually, gone, And, lost, 4lbs, in, 3, days,  , is, a, right, nasty, little, critter]","['discovered', 'sense', 'taste', 'virtually', 'gone', 'lost', '4lbs', '3', 'days', ' ', 'right', 'nasty', 'little', 'critter']",discov sens tast virtual gone lost 4lb 3 day   right nasti littl critter
339,1643788915000,Don Chappo,SirChappo,I thought they didn’t provide enough? Now they provided too much? Which is it? Make your mind up…#NHS #COVID… https://t.co/fsrMmH9I0F,0,0,I thought they didn’t provide enough? Now they provided too much? Which is it? Make your mind up… …,[],"['#NHS', '#COVID']",[' https://t.co/fsrMmH9I0F'],I thought they didn’t provide enough Now they provided too much Which is it Make your mind up… …,"[I, thought, they, did, n’t, provide, enough, Now, they, provided, too, much, Which, is, it, Make, your, mind, up, …, …]","['thought', 'provide', 'provided', 'mind', '…', '…']",thought provid provid mind … …
